,status,nb_redirection,length_words_raw,phish_hints,ratio_intHyperlinks,ratio_extHyperlinks,ratio_intHyperlinks,external_favicon,domain_with_copyright,domain_age,web_traffic,google_index,page_rank,url_length,hostname_length,special_characters_count,use_https,ratio_digits_url,ratio_digits_url
1144,1,1,5,0,0.573033708,0.426966292,0.573033708,1,0,7618,2192,0,5,65,33,8,0,0.0,0.0
1145,0,0,9,0,0.0,1.0,0.0,1,0,7764,32,0,5,132,16,13,1,0.045454545454545456,0.045454545454545456
1146,1,0,4,0,0.923954373,0.076045627,0.923954373,1,0,4363,490195,0,4,31,22,8,1,0.0,0.0
1147,0,1,5,0,1.0,0.0,1.0,0,1,-1,0,1,0,42,15,8,0,0.0,0.0
1148,0,0,15,0,0.555555556,0.444444444,0.555555556,0,0,5616,0,1,5,109,45,18,1,0.1559633027522936,0.1559633027522936
1149,0,0,11,0,1.0,0.0,1.0,0,1,3993,5707171,1,0,117,42,18,0,0.1623931623931624,0.1623931623931624
1150,1,0,1,0,0.0,0.0,0.0,0,0,-1,412065,0,4,18,11,5,0,0.0,0.0
1151,1,1,2,0,0.882978723,0.117021277,0.882978723,0,1,1466,0,0,2,38,30,6,0,0.0,0.0
1152,0,1,14,1,1.0,0.0,1.0,0,0,756,0,1,0,339,30,18,0,0.15634218289085547,0.15634218289085547
1153,0,1,12,0,1.0,0.0,1.0,0,1,3992,5697976,1,0,118,42,17,0,0.19491525423728814,0.19491525423728814
1154,1,0,2,0,0.74137931,0.25862069,0.74137931,0,1,4454,4794892,0,2,24,16,6,0,0.0,0.0
1155,1,1,5,0,0.644736842,0.355263158,0.644736842,1,1,5222,136,0,8,48,18,8,0,0.041666666666666664,0.041666666666666664
1156,1,0,2,0,0.224719101,0.775280899,0.224719101,1,1,3459,985767,0,2,26,17,6,1,0.0,0.0
1157,1,2,10,0,0.753968254,0.246031746,0.753968254,0,1,8759,5450,1,5,82,18,15,0,0.0975609756097561,0.0975609756097561
1158,1,1,6,0,0.96,0.04,0.96,0,1,8173,605314,1,5,51,18,9,1,0.0,0.0
1159,0,1,6,0,0.0,0.0,0.0,0,0,2100,0,1,0,52,16,10,0,0.11538461538461539,0.11538461538461539
1160,1,2,7,0,0.897959184,0.102040816,0.897959184,1,0,5621,49703,1,5,40,14,10,0,0.0,0.0
1161,0,1,8,1,1.0,0.0,1.0,0,1,1072,0,1,0,68,26,11,0,0.0,0.0
1162,1,0,5,0,0.571428571,0.428571429,0.571428571,1,0,5349,10753,0,5,48,12,8,1,0.0,0.0
1163,0,0,3,0,0.058823529,0.941176471,0.058823529,1,1,7202,1082977,0,2,31,17,7,0,0.0,0.0
1164,0,1,11,0,0.0,0.0,0.0,0,0,7489,376,1,7,108,16,14,1,0.4074074074074074,0.4074074074074074
1165,0,0,3,0,0.411764706,0.588235294,0.411764706,1,1,117,0,1,0,25,17,7,0,0.0,0.0
1166,0,1,2,0,0.0,0.0,0.0,0,0,-1,3523,1,9,21,6,5,0,0.14285714285714285,0.14285714285714285
1167,1,0,1,0,0.714285714,0.285714286,0.714285714,0,0,-1,182661,0,4,24,15,5,1,0.0,0.0
1168,1,1,3,0,0.5,0.5,0.5,0,0,4451,2136171,0,3,26,18,7,0,0.0,0.0
1169,0,1,5,0,0.833333333,0.166666667,0.833333333,0,0,1736,842411,1,0,38,20,8,0,0.0,0.0
1170,0,1,6,0,1.0,0.0,1.0,0,1,3993,5707171,1,0,68,42,9,0,0.22058823529411764,0.22058823529411764
1171,0,0,9,1,1.0,0.0,1.0,0,1,2231,0,1,0,73,14,13,0,0.1506849315068493,0.1506849315068493
1172,0,0,5,0,0.0,0.0,0.0,0,0,-1,0,1,2,34,6,9,0,0.08823529411764706,0.08823529411764706
1173,0,1,4,0,1.0,0.0,1.0,0,0,1887,0,1,0,32,11,7,0,0.0,0.0
1174,0,0,5,1,0.0,0.0,0.0,0,0,5088,0,1,0,40,18,8,0,0.0,0.0
1175,0,1,5,0,0.0,1.0,0.0,1,0,8348,1,0,10,66,16,8,1,0.09090909090909091,0.09090909090909091
1176,0,1,13,0,1.0,0.0,1.0,0,0,4004,5828815,1,0,123,46,18,1,0.15447154471544716,0.15447154471544716
1177,0,0,9,0,0.0,1.0,0.0,1,0,7765,32,0,5,132,16,13,1,0.03787878787878788,0.03787878787878788
1178,1,0,2,0,0.976923077,0.023076923,0.976923077,0,1,4525,1136817,0,3,26,17,6,1,0.0,0.0
1179,0,1,12,0,1.0,0.0,1.0,0,1,3993,5707171,1,0,125,50,18,1,0.112,0.112
1180,0,0,9,0,1.0,0.0,1.0,0,0,72,0,1,0,75,18,12,1,0.0,0.0
1181,0,1,10,0,1.0,0.0,1.0,0,0,111,0,1,1,66,21,13,0,0.0,0.0
1182,0,0,3,1,0.0,0.0,0.0,0,0,7307,0,1,0,30,18,7,0,0.0,0.0
1183,1,0,4,1,0.97979798,0.02020202,0.97979798,0,1,3952,3862928,0,4,59,21,7,1,0.0,0.0
1184,1,0,1,0,0.938461538,0.061538462,0.938461538,1,1,2367,470719,1,2,24,15,6,1,0.125,0.125
1185,1,0,2,0,1.0,0.0,1.0,0,0,2620,22448,0,5,28,19,6,1,0.0,0.0
1186,1,0,1,0,0.80952381,0.19047619,0.80952381,0,1,8337,558870,0,5,20,11,5,1,0.0,0.0
1187,0,0,6,0,0.852320675,0.147679325,0.852320675,1,1,2,0,1,0,46,18,9,1,0.0,0.0
1188,0,1,8,2,0.0,1.0,0.0,1,1,3859,0,1,2,66,21,13,0,0.0,0.0
1189,1,1,15,0,0.391304348,0.608695652,0.391304348,1,0,5601,18610,0,5,100,17,18,0,0.07,0.07
1190,1,1,6,0,0.255813953,0.744186047,0.255813953,1,1,6384,37416,0,5,56,23,9,0,0.0,0.0
1191,0,0,5,0,0.185185185,0.814814815,0.185185185,1,0,3250,421761,1,4,32,10,9,0,0.0,0.0
1192,1,1,6,0,0.955453149,0.044546851,0.955453149,1,1,9336,403988,0,3,36,14,10,0,0.0,0.0
1193,0,0,9,3,0.897727273,0.102272727,0.897727273,0,0,2046,0,1,0,103,15,13,0,0.1553398058252427,0.1553398058252427
1194,0,1,11,0,1.0,0.0,1.0,0,1,3993,5707171,1,0,116,42,17,0,0.16379310344827586,0.16379310344827586
1195,1,1,7,0,0.782837128,0.217162872,0.782837128,1,0,6070,14420,0,5,60,18,10,0,0.0,0.0
1196,0,0,2,0,0.033333333,0.966666667,0.033333333,1,1,5789,19754,1,3,32,25,5,0,0.0625,0.0625
1197,0,0,5,0,0.2,0.8,0.2,1,0,2363,0,1,0,32,8,9,0,0.0,0.0
1198,0,1,13,0,0.0,1.0,0.0,1,0,8018,0,1,4,130,29,18,1,0.023076923076923078,0.023076923076923078
1199,0,0,14,4,0.333333333,0.666666667,0.333333333,1,0,4609,0,1,3,108,17,22,0,0.0,0.0
1200,0,0,7,1,0.19047619,0.80952381,0.19047619,1,1,5627,0,1,5,51,37,10,1,0.11764705882352941,0.11764705882352941
1201,0,0,16,0,0.0,1.0,0.0,0,0,7086,18263,1,3,459,23,19,1,0.4793028322440087,0.4793028322440087
1202,0,1,2,0,0.041666667,0.958333333,0.041666667,1,0,3154,37405,1,7,21,6,5,1,0.047619047619047616,0.047619047619047616
1203,0,0,3,0,0.071428571,0.928571429,0.071428571,1,0,7295,0,1,5,30,21,7,1,0.0,0.0
1204,0,0,6,0,0.0625,0.9375,0.0625,1,1,6082,0,1,2,56,19,9,0,0.0,0.0
1205,0,0,21,0,1.0,0.0,1.0,0,0,8348,1,0,10,186,14,31,1,0.10752688172043011,0.10752688172043011
1206,0,2,5,2,1.0,0.0,1.0,0,0,2532,514430,1,0,56,48,9,0,0.0,0.0
1207,1,1,16,0,0.535294118,0.464705882,0.535294118,1,1,3824,216850,0,6,106,20,19,1,0.0660377358490566,0.0660377358490566
1208,0,0,3,0,0.0,0.0,0.0,0,0,-1,47895,1,2,55,14,7,0,0.38181818181818183,0.38181818181818183
1209,0,0,12,4,1.0,0.0,1.0,0,0,3322,9101242,1,2,88,19,15,0,0.011363636363636364,0.011363636363636364
1210,0,0,3,0,0.0,0.0,0.0,0,0,1014,0,1,0,45,23,6,0,0.0,0.0
1211,1,0,1,0,0.698630137,0.301369863,0.698630137,1,1,2200,2210290,0,3,33,26,4,0,0.0,0.0
1212,0,0,7,0,0.0,1.0,0.0,0,0,2597,0,1,0,56,18,10,0,0.0,0.0
1213,1,0,5,0,0.601265823,0.398734177,0.601265823,1,1,8957,573,0,6,44,16,9,1,0.0,0.0
1214,1,3,18,1,0.555555556,0.444444444,0.555555556,0,0,-1,703,1,7,138,12,22,1,0.021739130434782608,0.021739130434782608
1215,1,0,5,0,0.636363636,0.363636364,0.636363636,0,0,8981,56631,0,3,43,20,8,1,0.046511627906976744,0.046511627906976744
1216,0,0,15,1,0.483870968,0.516129032,0.483870968,1,1,-1,0,1,0,162,14,21,0,0.38271604938271603,0.38271604938271603
1217,0,1,3,0,1.0,0.0,1.0,0,0,1338,22211,1,6,38,25,6,0,0.21052631578947367,0.21052631578947367
1218,1,1,4,0,0.99137931,0.00862069,0.99137931,0,0,7294,15045,0,5,36,19,7,0,0.0,0.0
1219,0,0,9,1,0.0,0.0,0.0,0,0,467,0,1,0,75,56,29,0,0.0,0.0
1220,1,0,2,0,1.0,0.0,1.0,0,0,5742,476936,0,3,30,21,6,1,0.0,0.0
1221,1,1,2,0,0.9,0.1,0.9,0,1,8704,5332182,0,3,23,16,6,0,0.0,0.0
1222,0,1,10,3,1.0,0.0,1.0,0,0,4726,0,1,1,77,8,14,0,0.03896103896103896,0.03896103896103896
1223,1,1,4,0,0.58677686,0.41322314,0.58677686,1,1,2133,17569,0,4,47,31,8,0,0.0,0.0
1224,0,2,3,1,0.578947368,0.421052632,0.578947368,1,0,1953,4365,1,3,33,14,6,1,0.09090909090909091,0.09090909090909091
1225,1,0,8,0,0.846153846,0.153846154,0.846153846,0,0,-1,0,0,4,53,18,11,0,0.1509433962264151,0.1509433962264151
1226,0,0,15,4,0.333333333,0.666666667,0.333333333,1,0,4609,0,1,3,112,17,18,0,0.0,0.0
1227,0,1,2,0,0.068965517,0.931034483,0.068965517,1,0,2354,2358006,1,4,20,6,5,0,0.1,0.1
1228,1,0,2,0,0.603773585,0.396226415,0.603773585,1,1,7448,0,0,8,39,30,6,1,0.0,0.0
1229,1,0,2,0,0.681818182,0.318181818,0.681818182,1,1,-2,94470,0,4,26,17,6,1,0.0,0.0
1230,1,0,8,0,0.93129771,0.06870229,0.93129771,1,1,4628,214090,0,5,74,20,12,1,0.02702702702702703,0.02702702702702703
1231,0,0,8,4,0.0,0.0,0.0,0,0,2381,0,1,2,73,19,11,0,0.0,0.0
1232,0,0,2,1,0.512195122,0.487804878,0.512195122,1,1,1192,1086,1,3,47,39,5,1,0.0,0.0
1233,0,1,12,0,1.0,0.0,1.0,0,1,3992,5707171,1,0,124,50,18,0,0.14516129032258066,0.14516129032258066
1234,0,0,7,1,0.0,0.0,0.0,0,0,2899,0,1,0,46,15,10,0,0.021739130434782608,0.021739130434782608
1235,0,1,13,0,1.0,0.0,1.0,0,1,3992,5707171,1,0,127,50,18,1,0.1889763779527559,0.1889763779527559
1236,0,0,3,0,0.0,1.0,0.0,0,0,7086,18105,1,3,41,32,7,1,0.0,0.0
1237,1,0,7,0,0.0,0.0,0.0,0,1,4858,348917,1,4,69,23,15,0,0.08695652173913043,0.08695652173913043
1238,0,0,2,0,0.0,0.0,0.0,0,0,1780,0,0,0,25,14,6,0,0.0,0.0
1239,1,0,12,0,0.735099338,0.264900662,0.735099338,1,1,4059,99,0,5,87,23,15,1,0.06896551724137931,0.06896551724137931
1240,0,0,8,2,0.0,0.0,0.0,0,0,3574,0,1,0,565,29,13,0,0.24778761061946902,0.24778761061946902
1241,1,0,6,0,0.595238095,0.404761905,0.595238095,1,1,5639,2,0,10,43,15,9,1,0.06976744186046512,0.06976744186046512
1242,0,1,2,0,0.1875,0.8125,0.1875,1,0,7295,0,1,5,31,24,5,0,0.0,0.0
1243,0,0,9,2,1.0,0.0,1.0,0,0,-1,0,0,0,69,21,13,0,0.0,0.0
1244,1,0,7,0,0.545454545,0.454545455,0.545454545,0,0,3583,829814,0,2,67,29,10,0,0.0,0.0
1245,0,0,5,0,0.0,0.0,0.0,0,0,-1,0,1,0,39,14,9,0,0.02564102564102564,0.02564102564102564
1246,1,0,2,0,0.733333333,0.266666667,0.733333333,1,1,-1,258301,0,2,24,16,6,0,0.0,0.0
1247,0,1,10,3,0.342105263,0.657894737,0.342105263,1,1,614,0,1,0,76,15,14,0,0.0,0.0
1248,0,0,2,0,0.0,0.0,0.0,0,0,-1,9213096,1,0,24,10,6,0,0.08333333333333333,0.08333333333333333
1249,0,1,8,3,1.0,0.0,1.0,0,0,3403,0,1,1,60,22,11,0,0.0,0.0
1250,0,1,13,0,1.0,0.0,1.0,0,0,4003,5816617,1,0,128,50,19,1,0.1875,0.1875
1251,0,1,3,0,1.0,0.0,1.0,0,0,1338,22211,1,6,37,25,7,0,0.21621621621621623,0.21621621621621623
1252,0,1,4,1,1.0,0.0,1.0,0,0,3318,0,1,0,44,21,7,0,0.022727272727272728,0.022727272727272728
1253,0,1,2,0,0.071428571,0.928571429,0.071428571,1,0,7295,0,1,5,33,26,5,0,0.0,0.0
1254,1,0,6,0,0.975308642,0.024691358,0.975308642,1,1,3306,1811,1,5,51,10,10,1,0.0392156862745098,0.0392156862745098
1255,1,4,8,0,0.640776699,0.359223301,0.640776699,0,1,7903,565105,1,4,72,23,11,0,0.08333333333333333,0.08333333333333333
1256,0,0,8,0,1.0,0.0,1.0,0,0,1337,22317,1,6,53,20,21,1,0.0,0.0
1257,1,0,12,1,0.0,0.0,0.0,0,1,9553,4315,0,7,85,17,15,1,0.058823529411764705,0.058823529411764705
1258,1,0,2,0,0.931372549,0.068627451,0.931372549,0,0,7371,96532,0,5,22,14,6,0,0.0,0.0
1259,0,1,17,0,0.0,1.0,0.0,0,0,-1,24,0,9,104,6,23,1,0.14423076923076922,0.14423076923076922
1260,0,0,4,0,0.0,0.0,0.0,0,0,4633,8237707,1,0,36,19,8,0,0.0,0.0
1261,0,0,9,2,0.681818182,0.318181818,0.681818182,0,1,5014,0,1,0,67,15,12,0,0.05970149253731343,0.05970149253731343
1262,0,2,3,0,0.857142857,0.142857143,0.857142857,0,0,7595,0,1,1,40,31,7,1,0.0,0.0
1263,1,1,2,0,0.12195122,0.87804878,0.12195122,1,1,-1,2728729,0,4,27,18,6,1,0.0,0.0
1264,1,0,2,0,0.966101695,0.033898305,0.966101695,0,1,-1,1093774,0,4,39,30,6,1,0.0,0.0
1265,0,0,3,0,0.8,0.2,0.8,0,1,2837,0,1,2,33,25,6,1,0.0,0.0
1266,1,1,2,0,0.935483871,0.064516129,0.935483871,0,1,-1,2368814,0,3,17,9,6,0,0.0,0.0
1267,0,0,3,0,0.0,0.0,0.0,0,0,7039,0,1,2,33,12,7,0,0.0,0.0
1268,1,0,8,0,0.297297297,0.702702703,0.297297297,0,1,5177,488586,0,4,65,15,12,1,0.12307692307692308,0.12307692307692308
1269,0,0,2,0,0.0,0.0,0.0,0,0,-1,0,1,0,27,15,7,0,0.0,0.0
1270,0,0,7,0,0.153846154,0.846153846,0.153846154,1,0,2429,0,1,2,69,24,10,0,0.0,0.0
1271,1,1,4,0,0.851851852,0.148148148,0.851851852,1,0,2344,233673,1,2,44,26,8,0,0.0,0.0
1272,1,1,2,0,1.0,0.0,1.0,0,0,8479,137923,0,5,20,12,6,0,0.0,0.0
1273,0,0,8,2,0.857142857,0.142857143,0.857142857,0,1,-1,0,1,0,62,15,13,0,0.016129032258064516,0.016129032258064516
1274,0,1,80,3,0.428571429,0.571428571,0.428571429,1,1,-1,0,1,0,396,14,89,0,0.047979797979797977,0.047979797979797977
1275,0,1,3,0,0.058823529,0.941176471,0.058823529,1,1,78,0,0,0,36,29,6,0,0.05555555555555555,0.05555555555555555
1276,0,1,17,1,1.0,0.0,1.0,0,0,330,0,1,0,189,51,24,0,0.19576719576719576,0.19576719576719576
1277,0,0,3,0,0.411764706,0.588235294,0.411764706,1,1,220,0,1,0,26,18,7,0,0.0,0.0
1278,1,2,7,0,0.872881356,0.127118644,0.872881356,1,1,8435,3754,0,6,64,23,10,0,0.0,0.0
1279,0,0,13,0,1.0,0.0,1.0,0,1,3993,5707171,1,0,127,50,19,0,0.1889763779527559,0.1889763779527559
1280,1,0,12,0,0.387096774,0.612903226,0.387096774,1,0,7545,76260,0,4,96,21,16,1,0.0625,0.0625
1281,0,1,5,1,0.0,1.0,0.0,0,0,2963,0,1,2,42,12,8,0,0.047619047619047616,0.047619047619047616
1282,0,1,4,1,1.0,0.0,1.0,0,0,3014,433561,1,4,49,28,7,0,0.08163265306122448,0.08163265306122448
1283,0,1,2,1,0.0,1.0,0.0,1,0,1950,341948,1,1,43,35,6,0,0.0,0.0
1284,1,3,11,0,0.734567901,0.265432099,0.734567901,1,1,7537,5344,1,6,87,14,14,0,0.06896551724137931,0.06896551724137931
1285,1,0,6,0,0.988461538,0.011538462,0.988461538,0,0,6840,72924,0,5,56,21,9,1,0.0,0.0
1286,1,0,1,0,0.888888889,0.111111111,0.888888889,1,1,-1,300677,0,2,23,14,6,1,0.0,0.0
1287,1,0,2,0,0.825641026,0.174358974,0.825641026,1,0,2566,1068010,0,3,26,17,6,1,0.0,0.0
1288,0,0,4,0,0.125,0.875,0.125,1,0,1953,4365,1,3,51,24,9,1,0.0784313725490196,0.0784313725490196
1289,0,0,6,0,0.0,0.0,0.0,0,1,5658,886,1,6,67,22,9,1,0.04477611940298507,0.04477611940298507
1290,0,0,8,0,1.0,0.0,1.0,0,0,-1,3476673,1,2,75,23,14,1,0.013333333333333334,0.013333333333333334
1291,1,0,2,0,0.0,0.0,0.0,0,0,2695,774417,0,4,30,21,6,1,0.0,0.0
1292,1,0,2,0,0.975206612,0.024793388,0.975206612,0,1,3320,1134435,0,2,24,15,6,1,0.0,0.0
1293,0,0,2,0,0.0,1.0,0.0,0,0,-1,61657,1,5,22,7,5,1,0.09090909090909091,0.09090909090909091
1294,0,0,7,0,0.0,0.0,0.0,0,0,348,0,1,0,51,18,11,1,0.09803921568627451,0.09803921568627451
1295,0,0,2,0,0.0,1.0,0.0,1,0,7253,943419,1,1,17,10,5,0,0.0,0.0
1296,1,1,6,0,0.322834646,0.677165354,0.322834646,1,1,9283,1126,0,6,48,15,10,0,0.0,0.0
1297,1,1,3,0,0.895604396,0.104395604,0.895604396,1,1,6256,689,0,6,54,35,6,0,0.018518518518518517,0.018518518518518517
1298,1,2,2,0,0.8,0.2,0.8,0,1,-1,0,0,2,23,15,6,0,0.0,0.0
1299,1,1,6,0,0.961038961,0.038961039,0.961038961,1,0,6128,4156,0,7,52,23,9,0,0.0,0.0
1300,1,1,8,0,0.954356846,0.045643154,0.954356846,1,1,5883,181,0,6,56,15,11,0,0.0,0.0
1301,1,0,8,0,0.940944882,0.059055118,0.940944882,0,1,7133,12,0,7,55,16,11,1,0.0,0.0
1302,1,0,3,0,0.71875,0.28125,0.71875,0,1,6743,850615,0,4,35,19,7,0,0.0,0.0
1303,0,0,3,0,0.0,0.0,0.0,0,0,998,0,1,0,31,12,6,1,0.0,0.0
1304,1,0,5,0,0.896501458,0.103498542,0.896501458,0,1,7133,12,0,7,45,16,8,1,0.0,0.0
1305,1,0,9,0,0.666666667,0.333333333,0.666666667,0,1,5522,2866973,0,3,63,21,13,1,0.0,0.0
1306,0,1,6,2,0.764705882,0.235294118,0.764705882,0,1,-1,0,1,1,60,21,11,1,0.0,0.0
1307,0,0,1,0,0.913043478,0.086956522,0.913043478,0,1,-1,0,1,0,32,23,5,1,0.0,0.0
1308,0,0,13,1,0.0,0.0,0.0,0,0,-1,0,1,0,66,13,16,0,0.25757575757575757,0.25757575757575757
1309,0,0,2,0,0.161290323,0.838709677,0.161290323,1,0,1633,149347,1,2,39,30,6,1,0.0,0.0
1310,1,0,9,2,1.0,0.0,1.0,0,1,5454,74,1,4,80,27,12,1,0.05,0.05
1311,0,0,5,0,0.0,0.0,0.0,0,0,5985,17623,1,3,48,23,11,0,0.20833333333333334,0.20833333333333334
1312,1,0,2,0,0.150684932,0.849315068,0.150684932,1,0,7448,1496780,0,8,41,32,6,1,0.0,0.0
1313,0,0,3,1,1.0,0.0,1.0,0,0,3700,178807,1,4,33,25,7,0,0.2727272727272727,0.2727272727272727
1314,1,0,7,0,0.943089431,0.056910569,0.943089431,0,1,5046,379,0,5,64,22,10,0,0.0,0.0
1315,0,0,11,3,0.0,0.0,0.0,0,0,3630,0,1,0,105,17,15,0,0.047619047619047616,0.047619047619047616
1316,0,0,4,1,0.0,0.0,0.0,0,0,3386,0,1,2,39,19,8,1,0.0,0.0
1317,1,1,5,0,0.950617284,0.049382716,0.950617284,1,0,6477,41369,0,7,37,17,8,0,0.02702702702702703,0.02702702702702703
1318,1,2,9,0,0.77486911,0.22513089,0.77486911,1,1,9746,6500,1,6,79,21,12,0,0.08860759493670886,0.08860759493670886
1319,1,1,2,0,0.888888889,0.111111111,0.888888889,1,1,6092,0,0,3,32,23,6,1,0.0,0.0
1320,0,0,2,0,0.0,1.0,0.0,1,0,7253,943419,1,1,23,16,5,0,0.0,0.0
1321,0,0,9,1,0.909090909,0.090909091,0.909090909,0,0,-1,0,1,0,68,28,12,1,0.0,0.0
1322,0,1,8,1,1.0,0.0,1.0,0,0,-1,0,1,0,76,60,14,0,0.02631578947368421,0.02631578947368421
1323,1,0,14,1,0.071428571,0.928571429,0.071428571,1,1,4305,6785,0,7,97,21,17,1,0.010309278350515464,0.010309278350515464
1324,0,1,2,0,0.0,0.0,0.0,0,0,1,0,1,0,30,23,5,0,0.0,0.0
1325,0,0,13,0,1.0,0.0,1.0,0,1,3992,5697976,1,0,127,50,19,0,0.14960629921259844,0.14960629921259844
1326,0,0,3,0,0.0,1.0,0.0,1,0,2191,16063,1,5,49,28,9,1,0.0,0.0
1327,0,0,6,1,0.833333333,0.166666667,0.833333333,1,0,3,0,1,0,50,25,9,0,0.02,0.02
1328,0,1,5,0,0.966666667,0.033333333,0.966666667,0,0,5767,0,1,2,81,27,8,0,0.20987654320987653,0.20987654320987653
1329,0,0,5,0,1.0,0.0,1.0,0,0,3271,0,1,0,58,18,9,0,0.0,0.0
1330,1,0,2,0,0.734693878,0.265306122,0.734693878,1,1,3157,408523,0,4,24,15,6,1,0.0,0.0
1331,0,0,10,0,0.0,0.0,0.0,0,0,-1,0,1,0,75,14,13,0,0.02666666666666667,0.02666666666666667
1332,1,0,6,0,0.0,0.0,0.0,0,1,3995,872336,0,4,41,13,9,0,0.17073170731707318,0.17073170731707318
1333,1,0,7,1,0.0,0.0,0.0,0,1,12811,685,1,6,65,21,10,0,0.015384615384615385,0.015384615384615385
1334,0,0,11,2,0.19047619,0.80952381,0.19047619,1,1,5616,0,1,5,69,38,14,0,0.0,0.0
1335,1,0,15,0,0.4375,0.5625,0.4375,1,0,6240,62,0,8,107,18,19,1,0.018691588785046728,0.018691588785046728
1336,0,0,3,0,0.0,0.0,0.0,0,0,1111,0,1,0,30,11,6,0,0.0,0.0
1337,0,1,9,5,0.0,0.0,0.0,0,0,4283,0,1,1,77,18,13,0,0.0,0.0
1338,1,0,7,0,0.965432099,0.034567901,0.965432099,0,0,7130,12,0,7,56,16,10,1,0.0,0.0
1339,1,2,4,0,0.666666667,0.333333333,0.666666667,0,0,5160,115,1,8,37,14,7,1,0.0,0.0
1340,1,2,10,0,0.901140684,0.098859316,0.901140684,1,1,9037,143145,1,5,97,16,13,1,0.0,0.0
1341,1,1,5,0,0.58,0.42,0.58,1,1,6670,6844,0,5,44,19,8,0,0.0,0.0
1342,1,0,4,0,0.661016949,0.338983051,0.661016949,0,0,-1,865772,0,3,31,22,8,1,0.0,0.0
1343,1,0,2,0,0.341463415,0.658536585,0.341463415,1,1,7299,2794767,0,5,30,22,6,0,0.0,0.0
1344,0,0,11,0,0.0,0.0,0.0,0,0,5614,0,1,5,72,45,14,1,0.1111111111111111,0.1111111111111111
1345,1,0,9,0,0.965517241,0.034482759,0.965517241,0,1,7336,54592,0,5,74,15,12,1,0.0,0.0
1346,1,0,2,0,0.977653631,0.022346369,0.977653631,0,1,5456,954040,0,5,21,12,6,1,0.0,0.0
1347,0,1,13,0,1.0,0.0,1.0,0,0,4003,5816617,1,0,128,50,19,1,0.125,0.125
1348,1,1,7,0,1.0,0.0,1.0,0,1,8017,53310,0,5,54,18,10,0,0.0,0.0
1349,1,1,8,0,0.229166667,0.770833333,0.229166667,1,1,6679,6628,0,6,65,20,11,0,0.03076923076923077,0.03076923076923077
1350,1,0,2,0,0.747747748,0.252252252,0.747747748,1,1,4933,170901,0,4,31,22,6,1,0.0,0.0
1351,0,0,4,0,0.733333333,0.266666667,0.733333333,1,1,889,3518615,0,2,39,18,7,1,0.0,0.0
1352,0,1,3,0,0.48,0.52,0.48,1,0,-1,0,1,2,37,29,7,0,0.0,0.0
1353,1,1,7,0,0.539130435,0.460869565,0.539130435,0,0,9127,4148,0,5,79,26,10,0,0.06329113924050633,0.06329113924050633
1354,1,0,2,0,0.71641791,0.28358209,0.71641791,1,1,3172,5952916,0,5,23,15,6,1,0.0,0.0
1355,1,0,4,0,0.976470588,0.023529412,0.976470588,0,1,9021,207068,0,4,48,18,8,0,0.0,0.0
1356,0,1,7,1,1.0,0.0,1.0,0,0,3318,0,1,0,59,21,11,0,0.06779661016949153,0.06779661016949153
1357,0,0,8,3,0.714285714,0.285714286,0.714285714,0,1,657,0,1,0,51,10,11,0,0.0,0.0
1358,0,1,13,0,1.0,0.0,1.0,0,0,4003,5816617,1,0,128,50,19,1,0.109375,0.109375
1359,1,0,5,0,0.0,0.0,0.0,0,0,-1,2758579,0,3,41,13,8,0,0.0,0.0
1360,0,0,5,0,0.0,0.0,0.0,0,0,2102,0,1,0,49,12,10,0,0.12244897959183673,0.12244897959183673
1361,1,2,12,0,0.668604651,0.331395349,0.668604651,1,0,7804,256,1,7,80,17,16,0,0.1,0.1
1362,0,1,3,0,0.0,0.0,0.0,0,0,214,0,1,0,38,19,6,1,0.0,0.0
1363,1,0,2,0,0.816053512,0.183946488,0.816053512,1,0,1971,1716959,0,2,26,17,7,1,0.0,0.0
1364,0,1,4,0,0.5,0.5,0.5,0,0,809,46135,0,1,42,13,22,0,0.0,0.0
1365,0,0,12,3,1.0,0.0,1.0,0,0,-1,0,1,2,92,23,15,1,0.11956521739130435,0.11956521739130435
1366,0,0,10,0,0.0,0.0,0.0,0,0,7211,0,1,2,143,64,17,0,0.04195804195804196,0.04195804195804196
1367,0,1,2,0,0.071428571,0.928571429,0.071428571,1,0,7295,0,1,5,45,38,5,0,0.022222222222222223,0.022222222222222223
1368,0,0,5,0,0.0,0.0,0.0,0,0,5158,0,1,8,136,31,8,1,0.35294117647058826,0.35294117647058826
1369,1,1,8,0,0.944444444,0.055555556,0.944444444,0,0,3823,3973747,0,2,69,36,11,0,0.0,0.0
1370,0,0,3,0,0.25,0.75,0.25,0,1,7142,8441470,1,1,35,27,7,0,0.08571428571428572,0.08571428571428572
1371,1,0,10,0,0.857142857,0.142857143,0.857142857,1,0,5509,147176,0,3,81,17,13,0,0.0,0.0
1372,1,0,5,0,0.960468521,0.039531479,0.960468521,0,1,7133,12,0,7,45,16,8,1,0.0,0.0
1373,0,0,6,0,0.032258065,0.967741935,0.032258065,0,1,1015,1196152,0,2,34,26,10,0,0.0,0.0
1374,0,0,3,0,1.0,0.0,1.0,0,0,2053,6980407,1,0,30,13,7,1,0.0,0.0
1375,0,0,10,0,1.0,0.0,1.0,0,1,-1,0,0,0,30,14,9,0,0.36666666666666664,0.36666666666666664
