,nb_redirection,length_words_raw,phish_hints,ratio_intHyperlinks,ratio_extHyperlinks,ratio_intHyperlinks,external_favicon,domain_with_copyright,domain_age,web_traffic,google_index,page_rank,url_length,hostname_length,special_characters_count,use_https,ratio_digits_url,ratio_digits_url
9233,1,1,0,0.605263158,0.394736842,0.605263158,1,0,2607,0,0,2,21,14,5,0,0.0,0.0
1795,0,5,0,0.0,0.0,0.0,0,0,-1,0,0,2,81,15,10,0,0.2839506172839506,0.2839506172839506
10610,0,5,0,0.4,0.6,0.4,1,1,3233,0,1,0,51,43,9,0,0.19607843137254902,0.19607843137254902
2631,4,15,0,0.034482759,0.965517241,0.034482759,1,1,389,5160220,1,0,121,19,18,0,0.0,0.0
10292,2,1,0,0.913793103,0.086206897,0.913793103,0,1,8236,263590,0,2,25,18,5,0,0.0,0.0
3429,3,12,0,0.913461538,0.086538462,0.913461538,1,0,11566,374,1,6,87,21,15,0,0.13793103448275862,0.13793103448275862
8844,1,7,0,0.058823529,0.941176471,0.058823529,1,1,7296,0,1,5,48,36,11,0,0.020833333333333332,0.020833333333333332
8262,0,2,0,0.222826087,0.777173913,0.222826087,1,1,1546,4669,1,2,34,25,6,1,0.08823529411764706,0.08823529411764706
1791,1,4,0,0.0,0.0,0.0,0,0,4376,0,1,1,71,14,8,0,0.18309859154929578,0.18309859154929578
2459,1,7,0,0.944827586,0.055172414,0.944827586,1,1,-1,465492,0,3,58,15,11,0,0.017241379310344827,0.017241379310344827
11162,1,10,0,0.833333333,0.166666667,0.833333333,1,0,3543,19349,0,4,60,22,13,0,0.0,0.0
8943,0,7,1,1.0,0.0,1.0,0,0,6392,0,1,3,51,11,10,0,0.0196078431372549,0.0196078431372549
1516,3,2,0,0.486842105,0.513157895,0.486842105,1,0,-1,134401,1,5,24,5,5,0,0.125,0.125
8394,1,3,0,0.5,0.5,0.5,1,0,8922,309153,1,3,28,15,7,0,0.0,0.0
6883,2,12,2,1.0,0.0,1.0,0,1,1706,4830221,1,2,99,12,15,1,0.050505050505050504,0.050505050505050504
8536,1,2,0,0.866108787,0.133891213,0.866108787,1,1,6467,10318745,0,3,27,20,5,0,0.0,0.0
4397,1,4,0,0.428571429,0.571428571,0.428571429,1,0,1949,0,1,2,47,26,8,0,0.0,0.0
6916,0,12,2,0.785714286,0.214285714,0.785714286,1,0,-1,0,1,0,138,17,19,0,0.028985507246376812,0.028985507246376812
9441,0,4,0,0.333333333,0.666666667,0.333333333,0,1,4723,2209903,1,3,36,19,8,0,0.0,0.0
8473,0,9,0,0.0,0.0,0.0,0,0,5627,0,1,5,70,49,12,1,0.24285714285714285,0.24285714285714285
2664,0,2,0,0.906976744,0.093023256,0.906976744,1,1,-1,0,0,2,36,27,6,1,0.0,0.0
9953,0,9,0,0.943804035,0.056195965,0.943804035,1,0,9283,124,0,7,71,15,12,1,0.19718309859154928,0.19718309859154928
6679,0,3,0,0.977099237,0.022900763,0.977099237,0,1,6674,1789478,0,4,32,19,7,0,0.0,0.0
2199,0,3,0,0.441176471,0.558823529,0.441176471,0,0,-1,8082898,0,3,25,16,7,1,0.0,0.0
1061,0,5,0,0.0,0.0,0.0,0,0,49,0,1,0,47,39,9,0,0.0,0.0
6174,0,2,0,0.916666667,0.083333333,0.916666667,0,1,5028,9583,0,6,27,18,6,1,0.0,0.0
6083,2,6,0,0.933333333,0.066666667,0.933333333,0,1,-1,495795,0,5,63,21,9,0,0.0,0.0
952,0,8,3,0.181818182,0.818181818,0.181818182,1,1,5615,0,1,5,58,40,11,0,0.10344827586206896,0.10344827586206896
3126,0,16,0,1.0,0.0,1.0,0,0,63,0,1,0,121,30,20,1,0.2727272727272727,0.2727272727272727
1572,0,3,0,0.945169713,0.054830287,0.945169713,1,1,2971,8916361,0,1,26,18,7,0,0.0,0.0
1118,0,5,0,0.85978836,0.14021164,0.85978836,0,0,7129,12,0,7,43,16,8,1,0.0,0.0
6761,1,2,0,0.852320675,0.147679325,0.852320675,1,1,4,0,1,0,32,23,7,1,0.0,0.0
5090,0,6,0,0.719387755,0.280612245,0.719387755,1,1,5222,136,0,8,66,18,9,1,0.0,0.0
7552,1,12,0,1.0,0.0,1.0,0,0,4003,5816617,1,0,120,42,18,1,0.14166666666666666,0.14166666666666666
10543,2,8,0,0.514705882,0.485294118,0.514705882,1,0,7805,6377,0,5,70,24,11,0,0.0,0.0
8977,0,4,0,0.0,0.0,0.0,0,0,6302,0,1,2,36,17,8,0,0.0,0.0
2348,1,3,0,0.777777778,0.222222222,0.777777778,1,1,-1,8785357,0,0,58,14,7,1,0.15517241379310345,0.15517241379310345
10075,2,6,0,0.954887218,0.045112782,0.954887218,1,1,7157,2294,1,3,43,14,9,0,0.13953488372093023,0.13953488372093023
6590,2,8,0,0.890625,0.109375,0.890625,0,0,12873,4114,1,6,72,15,11,0,0.0,0.0
2069,0,2,0,0.456431535,0.543568465,0.456431535,1,1,1547,4639,1,2,39,31,6,0,0.07692307692307693,0.07692307692307693
1923,1,4,0,0.24137931,0.75862069,0.24137931,0,1,88,9498326,1,0,38,30,8,0,0.02631578947368421,0.02631578947368421
3405,1,3,0,1.0,0.0,1.0,0,1,4322,0,1,0,47,20,6,0,0.0,0.0
6740,0,3,0,0.0,0.0,0.0,0,0,8884,0,1,2,25,14,7,0,0.0,0.0
6692,0,3,0,0.0,0.0,0.0,0,0,1,0,1,0,30,21,7,1,0.0,0.0
2407,1,12,0,1.0,0.0,1.0,0,0,4003,5816617,1,0,126,50,19,1,0.19047619047619047,0.19047619047619047
1056,0,2,0,0.0,1.0,0.0,1,1,2081,75385,0,2,28,19,6,1,0.0,0.0
1608,0,5,0,0.0,0.0,0.0,0,0,3934,0,1,0,43,27,9,0,0.0,0.0
2820,0,20,1,0.666666667,0.333333333,0.666666667,0,0,-1,9679626,1,0,372,17,26,0,0.3763440860215054,0.3763440860215054
8661,1,10,0,0.958677686,0.041322314,0.958677686,1,0,9799,72,0,8,65,15,13,0,0.12307692307692308,0.12307692307692308
5616,1,8,2,0.975,0.025,0.975,0,1,395,0,1,0,69,20,11,0,0.0,0.0
10330,0,7,0,0.9,0.1,0.9,0,1,8899,145007,0,5,73,17,10,1,0.0,0.0
1981,0,5,0,0.047619048,0.952380952,0.047619048,0,1,6962,347165,1,3,75,27,8,0,0.24,0.24
9157,0,8,0,1.0,0.0,1.0,0,0,-1,28934,0,3,55,13,11,0,0.03636363636363636,0.03636363636363636
11159,1,6,0,0.700483092,0.299516908,0.700483092,1,0,8148,12761,0,6,41,17,9,0,0.0,0.0
96,0,3,0,0.935779817,0.064220183,0.935779817,0,1,7689,381695,0,3,28,19,7,1,0.0,0.0
11391,1,8,0,0.609090909,0.390909091,0.609090909,0,1,5963,3698,0,6,66,19,11,0,0.0,0.0
426,0,6,0,0.847715736,0.152284264,0.847715736,1,0,8683,65933,0,5,62,19,9,1,0.0,0.0
1479,1,4,0,1.0,0.0,1.0,0,0,5643,0,1,1,49,23,9,0,0.0,0.0
2514,2,4,0,1.0,0.0,1.0,0,0,12209,50,1,8,37,17,7,1,0.16216216216216217,0.16216216216216217
2183,1,3,0,0.902439024,0.097560976,0.902439024,0,0,6535,1326081,0,4,27,14,6,0,0.0,0.0
5414,3,9,0,0.692789969,0.307210031,0.692789969,1,1,8916,1359,0,7,76,19,12,0,0.0,0.0
4807,0,3,0,0.322344322,0.677655678,0.322344322,1,1,2466,940222,0,3,28,16,7,1,0.0,0.0
9213,0,13,0,1.0,0.0,1.0,0,1,3993,5707171,1,0,128,50,19,1,0.109375,0.109375
2087,0,2,0,0.889655172,0.110344828,0.889655172,1,0,1954,324993,0,3,25,16,6,1,0.0,0.0
7969,0,11,0,0.756097561,0.243902439,0.756097561,1,0,3040,520131,0,4,79,21,14,1,0.05063291139240506,0.05063291139240506
1042,0,7,0,0.866666667,0.133333333,0.866666667,1,0,2688,7989,0,5,49,13,10,1,0.04081632653061224,0.04081632653061224
7829,1,2,0,0.068965517,0.931034483,0.068965517,1,0,2352,2353032,1,4,21,6,5,1,0.047619047619047616,0.047619047619047616
5360,0,3,0,0.0,0.0,0.0,0,0,3378,3100263,1,4,45,29,7,0,0.4888888888888889,0.4888888888888889
8950,1,2,0,0.857142857,0.142857143,0.857142857,0,0,819,0,1,2,26,18,6,0,0.0,0.0
9825,0,3,0,0.660614525,0.339385475,0.660614525,1,1,1703,1095998,0,1,27,16,7,0,0.0,0.0
6913,0,6,0,0.9375,0.0625,0.9375,0,1,3861,0,1,4,57,21,10,0,0.0,0.0
8240,0,7,0,0.252747253,0.747252747,0.252747253,1,1,9515,129,0,8,66,19,10,1,0.0,0.0
9940,0,5,0,0.0,0.0,0.0,0,0,514,0,1,0,60,24,8,0,0.16666666666666666,0.16666666666666666
582,0,4,0,0.0,0.0,0.0,0,0,304,0,1,0,39,14,8,0,0.0,0.0
11090,1,7,0,0.746478873,0.253521127,0.746478873,1,0,6070,14420,0,5,57,18,10,0,0.0,0.0
4921,0,2,0,0.923076923,0.076923077,0.923076923,0,1,4079,293870,0,5,32,23,6,1,0.0,0.0
6839,0,5,0,1.0,0.0,1.0,0,1,2817,0,1,0,52,13,8,1,0.019230769230769232,0.019230769230769232
7076,0,2,0,0.884955752,0.115044248,0.884955752,1,0,-1,1487897,0,4,29,20,6,1,0.0,0.0
3,1,1,0,0.973154362,0.026845638,0.973154362,0,0,-1,107721,0,3,18,11,5,0,0.0,0.0
4147,1,2,0,0.932038835,0.067961165,0.932038835,1,1,7055,2779826,1,0,30,22,6,0,0.0,0.0
11181,1,5,2,0.161290323,0.838709677,0.161290323,1,0,5902,0,1,1,51,17,8,0,0.0,0.0
7303,0,9,0,0.333333333,0.666666667,0.333333333,1,0,1454,0,1,0,105,50,14,0,0.19047619047619047,0.19047619047619047
9359,1,2,0,0.071428571,0.928571429,0.071428571,1,0,7295,0,1,5,32,25,5,0,0.03125,0.03125
6234,0,31,0,1.0,0.0,1.0,0,0,-2,0,1,0,486,11,36,1,0.4567901234567901,0.4567901234567901
5044,0,3,0,0.142857143,0.857142857,0.142857143,1,1,2202,15868,1,5,35,26,7,1,0.0,0.0
9443,1,6,0,0.686888454,0.313111546,0.686888454,1,1,6071,14420,0,5,54,14,10,0,0.0,0.0
8701,1,4,1,0.0,0.0,0.0,0,0,-1,8262038,0,2,34,9,7,0,0.0,0.0
263,0,2,0,0.851851852,0.148148148,0.851851852,0,1,6022,4222108,0,2,33,24,6,1,0.0,0.0
9841,0,4,0,0.0,0.0,0.0,0,0,1414,0,1,0,45,18,7,0,0.08888888888888889,0.08888888888888889
439,0,5,0,1.0,0.0,1.0,0,0,-1,0,1,0,47,15,9,0,0.0,0.0
9050,1,2,0,0.936170213,0.063829787,0.936170213,0,0,5161,0,0,8,33,25,6,0,0.0,0.0
3742,1,5,0,0.932038835,0.067961165,0.932038835,1,1,6831,0,1,0,59,33,9,0,0.03389830508474576,0.03389830508474576
5719,0,2,0,0.9296875,0.0703125,0.9296875,1,1,7298,236183,0,5,31,22,6,1,0.0,0.0
10909,0,7,0,0.586206897,0.413793103,0.586206897,1,1,213,0,1,0,77,13,12,0,0.0,0.0
1107,0,9,0,0.631578947,0.368421053,0.631578947,0,1,5616,0,1,5,157,41,15,0,0.11464968152866242,0.11464968152866242
7610,0,18,1,0.857142857,0.142857143,0.857142857,0,0,3,0,1,0,237,29,27,1,0.05485232067510549,0.05485232067510549
3017,4,13,0,0.708609272,0.291390728,0.708609272,1,1,7754,2263,1,6,90,17,16,0,0.13333333333333333,0.13333333333333333
3909,0,5,0,1.0,0.0,1.0,0,0,7529,23368,1,4,52,25,9,0,0.11538461538461539,0.11538461538461539
88,0,15,3,0.846938776,0.153061224,0.846938776,1,1,-1,0,1,4,119,24,18,0,0.008403361344537815,0.008403361344537815
10162,1,3,0,0.970909091,0.029090909,0.970909091,0,1,7115,1329043,1,3,26,14,7,1,0.0,0.0
4279,0,2,0,0.880952381,0.119047619,0.880952381,0,0,6483,1719769,0,2,34,25,6,1,0.0,0.0
8396,1,5,0,0.0,1.0,0.0,1,1,4803,0,1,1,50,16,8,0,0.0,0.0
1509,0,2,0,1.0,0.0,1.0,0,1,671,0,1,0,21,13,6,0,0.19047619047619047,0.19047619047619047
5267,2,16,0,0.115384615,0.884615385,0.115384615,1,0,8019,0,1,4,158,39,22,0,0.056962025316455694,0.056962025316455694
274,1,18,1,1.0,0.0,1.0,0,0,-1,0,1,0,98,14,16,0,0.2857142857142857,0.2857142857142857
6041,0,13,0,1.0,0.0,1.0,0,1,3993,5707171,1,0,128,50,19,1,0.1484375,0.1484375
10203,0,2,0,0.823529412,0.176470588,0.823529412,1,0,-1,0,1,0,28,20,6,0,0.07142857142857142,0.07142857142857142
7573,0,13,1,0.567567568,0.432432432,0.567567568,1,1,-1,0,1,0,49,13,12,0,0.20408163265306123,0.20408163265306123
7044,0,2,0,0.93442623,0.06557377,0.93442623,1,1,1725,427885,0,3,29,20,6,1,0.0,0.0
8665,0,3,0,0.25,0.75,0.25,0,1,7142,8441470,1,1,36,27,7,1,0.08333333333333333,0.08333333333333333
1720,1,10,1,0.621468927,0.378531073,0.621468927,1,1,9206,6081,0,6,84,18,13,0,0.09523809523809523,0.09523809523809523
3061,0,3,0,0.333333333,0.666666667,0.333333333,0,1,-1,0,0,3,20,11,7,1,0.05,0.05
6631,1,13,0,1.0,0.0,1.0,0,1,3993,5707171,1,0,127,50,18,1,0.16535433070866143,0.16535433070866143
9401,1,8,0,0.885714286,0.114285714,0.885714286,1,1,6928,94719,1,4,59,21,11,1,0.0,0.0
415,1,2,0,0.142857143,0.857142857,0.142857143,1,0,2063,1523869,0,1,26,18,6,0,0.0,0.0
7018,1,12,0,0.333333333,0.666666667,0.333333333,0,1,4964,62075,0,5,85,18,16,0,0.09411764705882353,0.09411764705882353
8585,1,17,1,0.88,0.12,0.88,0,0,7403,7218,0,5,136,17,20,0,0.029411764705882353,0.029411764705882353
6835,0,11,1,0.333333333,0.666666667,0.333333333,1,1,8347,1,1,10,113,15,14,1,0.061946902654867256,0.061946902654867256
10346,0,6,0,0.181818182,0.818181818,0.181818182,1,1,5616,0,1,5,47,39,10,0,0.0851063829787234,0.0851063829787234
4656,0,2,0,0.0,1.0,0.0,1,0,7253,943419,1,1,21,14,5,0,0.0,0.0
10560,0,5,0,0.513513514,0.486486486,0.513513514,1,1,933,249971,0,3,46,21,8,1,0.0,0.0
710,0,10,1,1.0,0.0,1.0,0,0,755,0,1,0,260,11,13,1,0.14615384615384616,0.14615384615384616
3418,0,2,0,0.518518519,0.481481481,0.518518519,1,1,2304,2271605,0,2,35,26,6,1,0.0,0.0
407,1,6,1,0.841509434,0.158490566,0.841509434,1,1,6672,0,1,3,38,13,9,1,0.07894736842105263,0.07894736842105263
6008,2,5,1,0.946107784,0.053892216,0.946107784,1,0,9226,771,1,6,44,13,8,0,0.0,0.0
7551,0,2,0,0.126582278,0.873417722,0.126582278,1,1,7296,0,0,5,41,33,6,0,0.0,0.0
7439,1,8,0,0.716981132,0.283018868,0.716981132,0,1,11046,545,0,6,63,14,11,0,0.07936507936507936,0.07936507936507936
3024,0,6,0,0.557692308,0.442307692,0.557692308,1,1,5636,2,0,10,43,15,9,1,0.046511627906976744,0.046511627906976744
1237,0,7,0,0.0,0.0,0.0,0,1,4858,348917,1,4,69,23,15,0,0.08695652173913043,0.08695652173913043
7403,2,8,0,0.938596491,0.061403509,0.938596491,1,1,-1,844062,1,4,64,12,11,0,0.0,0.0
3458,0,11,0,0.8671875,0.1328125,0.8671875,1,0,6339,119459,0,4,75,16,15,1,0.0,0.0
5899,1,6,0,0.833333333,0.166666667,0.833333333,0,0,7501,628638,0,5,47,14,9,0,0.0425531914893617,0.0425531914893617
5062,1,9,0,0.929577465,0.070422535,0.929577465,1,0,7841,3990,0,5,68,16,12,0,0.0,0.0
6351,0,14,1,0.0,0.0,0.0,0,0,-1,0,1,0,40,13,12,0,0.25,0.25
8066,0,12,1,0.0,0.0,0.0,0,1,9085,399658,1,5,85,12,15,1,0.0,0.0
4071,1,5,0,0.966666667,0.033333333,0.966666667,0,0,5767,0,1,2,81,27,8,0,0.2716049382716049,0.2716049382716049
8988,1,14,1,0.689655172,0.310344828,0.689655172,1,0,3327,0,1,1,110,29,18,0,0.0,0.0
7997,1,2,0,0.692307692,0.307692308,0.692307692,1,0,85,7809609,0,0,37,28,6,1,0.0,0.0
7085,1,7,0,1.0,0.0,1.0,0,1,3993,5707171,1,0,76,50,10,0,0.13157894736842105,0.13157894736842105
7726,1,4,0,1.0,0.0,1.0,0,1,7,0,1,0,34,19,7,0,0.0,0.0
1110,0,6,0,0.142857143,0.857142857,0.142857143,1,1,7297,0,1,5,51,20,9,1,0.11764705882352941,0.11764705882352941
2210,1,2,0,0.071428571,0.928571429,0.071428571,1,0,7295,0,1,5,39,32,5,0,0.02564102564102564,0.02564102564102564
8447,2,11,1,0.789473684,0.210526316,0.789473684,0,1,8976,67484,1,6,77,23,14,0,0.11688311688311688,0.11688311688311688
7307,0,2,0,0.866666667,0.133333333,0.866666667,0,1,479,766225,0,1,27,18,7,1,0.0,0.0
1905,0,8,0,0.728070175,0.271929825,0.728070175,0,0,7909,939,0,6,56,16,11,1,0.10714285714285714,0.10714285714285714
5521,0,3,0,0.603174603,0.396825397,0.603174603,1,1,4455,107741,0,4,35,17,7,1,0.0,0.0
2609,1,4,0,1.0,0.0,1.0,0,0,819,0,1,2,43,35,8,0,0.09302325581395349,0.09302325581395349
1373,0,6,0,0.032258065,0.967741935,0.032258065,0,1,1015,1196152,0,2,34,26,10,0,0.0,0.0
10289,0,18,1,0.833333333,0.166666667,0.833333333,0,0,-1,0,1,0,82,12,16,0,0.10975609756097561,0.10975609756097561
4313,0,2,0,0.690265487,0.309734513,0.690265487,1,1,7970,0,0,2,28,19,6,1,0.0,0.0
4003,0,3,0,0.0,0.0,0.0,0,0,-2,0,1,0,31,13,8,0,0.0,0.0
633,1,3,0,0.932038835,0.067961165,0.932038835,1,1,7051,1222496,1,2,34,27,6,0,0.0,0.0
2807,0,19,3,0.863636364,0.136363636,0.863636364,1,1,778,0,1,1,218,13,26,0,0.22018348623853212,0.22018348623853212
4792,0,12,1,0.068965517,0.931034483,0.068965517,1,0,7484,1443679,1,3,74,13,16,1,0.0,0.0
3919,0,9,3,0.105882353,0.894117647,0.105882353,1,0,-1,9421973,1,1,68,10,12,0,0.04411764705882353,0.04411764705882353
7136,0,4,0,0.753333333,0.246666667,0.753333333,1,1,8075,14837,0,5,40,21,7,1,0.0,0.0
10499,0,11,0,0.272727273,0.727272727,0.272727273,1,1,4654,780517,0,4,79,11,14,0,0.012658227848101266,0.012658227848101266
131,1,5,0,0.979591837,0.020408163,0.979591837,0,0,-1,1166803,0,3,40,24,9,1,0.0,0.0
11361,0,6,0,0.666666667,0.333333333,0.666666667,0,0,255,0,1,2,45,13,9,0,0.0,0.0
11102,1,4,0,0.825581395,0.174418605,0.825581395,0,1,7490,266007,0,5,44,20,7,0,0.0,0.0
5886,1,2,0,0.857142857,0.142857143,0.857142857,0,0,5160,0,0,8,26,19,5,0,0.0,0.0
10375,1,3,0,0.918309859,0.081690141,0.918309859,1,1,6260,683,0,6,38,25,6,0,0.0,0.0
774,0,5,0,0.0,1.0,0.0,1,0,4400,0,1,4,85,39,9,1,0.07058823529411765,0.07058823529411765
4562,0,7,0,0.0,0.0,0.0,0,0,5627,0,1,5,53,44,11,1,0.16981132075471697,0.16981132075471697
311,0,2,0,0.918918919,0.081081081,0.918918919,0,1,5904,3369493,0,4,29,22,5,0,0.06896551724137931,0.06896551724137931
2947,0,5,0,1.0,0.0,1.0,0,0,1726,167115,1,4,51,15,8,1,0.0784313725490196,0.0784313725490196
3403,0,16,0,0.0,0.0,0.0,0,1,6750,6580550,1,4,123,17,26,0,0.13821138211382114,0.13821138211382114
8144,0,5,0,0.0,0.0,0.0,0,0,5984,17696,1,3,47,23,10,0,0.2127659574468085,0.2127659574468085
469,0,7,0,1.0,0.0,1.0,0,0,7685,10053,0,5,64,18,11,1,0.203125,0.203125
3079,0,3,0,0.0,0.0,0.0,0,0,4665,0,0,1,25,18,7,0,0.0,0.0
3650,0,3,0,0.0,0.0,0.0,0,0,1819,81401,1,1,45,26,7,1,0.13333333333333333,0.13333333333333333
3855,1,2,0,0.984251969,0.015748031,0.984251969,0,0,3887,985551,0,3,24,16,6,0,0.0,0.0
4832,2,5,0,0.307692308,0.692307692,0.307692308,0,1,987,5630285,1,3,49,24,8,0,0.0,0.0
7960,3,6,0,0.833333333,0.166666667,0.833333333,1,0,302,0,1,0,37,16,9,0,0.02702702702702703,0.02702702702702703
993,1,5,0,0.0,1.0,0.0,1,0,1182,2954670,1,0,45,20,8,0,0.0,0.0
1864,0,11,0,0.945454545,0.054545455,0.945454545,0,1,8235,6902,0,5,82,14,14,1,0.036585365853658534,0.036585365853658534
2216,1,13,1,0.545454545,0.454545455,0.545454545,1,1,-1,0,1,0,50,13,11,0,0.2,0.2
8823,0,2,0,0.424242424,0.575757576,0.424242424,1,1,1546,4669,1,2,41,32,6,1,0.17073170731707318,0.17073170731707318
2984,1,3,0,0.625,0.375,0.625,0,0,9113,29935,0,5,32,17,7,0,0.0,0.0
563,0,8,1,0.0,1.0,0.0,1,0,8348,1,1,10,83,16,12,1,0.08433734939759036,0.08433734939759036
6188,0,2,0,1.0,0.0,1.0,0,0,8431,0,1,5,38,30,6,0,0.0,0.0
8745,1,7,0,0.0,1.0,0.0,0,1,2290,132459,0,4,49,13,10,1,0.02040816326530612,0.02040816326530612
11280,2,3,0,0.945578231,0.054421769,0.945578231,1,0,5563,0,0,3,34,19,7,0,0.0,0.0
11177,0,3,0,0.6,0.4,0.6,1,0,61,0,1,0,22,14,7,0,0.0,0.0
5773,0,2,0,0.781818182,0.218181818,0.781818182,0,1,7676,5849,0,4,28,19,6,1,0.0,0.0
3143,2,13,0,0.727848101,0.272151899,0.727848101,1,0,5797,1518,1,7,79,14,16,0,0.08860759493670886,0.08860759493670886
10459,0,2,0,0.720720721,0.279279279,0.720720721,1,1,8145,0,0,3,35,26,6,1,0.0,0.0
3777,0,1,0,0.833333333,0.166666667,0.833333333,1,1,-1,474965,0,4,23,16,5,0,0.0,0.0
10934,0,12,0,1.0,0.0,1.0,0,1,3993,5707171,1,0,120,42,18,1,0.125,0.125
79,1,2,0,0.071428571,0.928571429,0.071428571,1,0,7295,0,1,5,36,29,5,0,0.027777777777777776,0.027777777777777776
8642,1,4,0,0.301587302,0.698412698,0.301587302,1,1,2332,0,1,0,53,24,8,0,0.018867924528301886,0.018867924528301886
8046,0,2,0,0.4,0.6,0.4,1,0,1759,983336,0,2,31,23,6,0,0.0,0.0
2109,0,2,0,0.128755365,0.871244635,0.128755365,1,1,7447,0,0,8,36,27,6,1,0.027777777777777776,0.027777777777777776
10236,1,3,0,0.6875,0.3125,0.6875,1,0,7724,246,0,4,39,25,6,0,0.0,0.0
3299,0,7,1,0.323170732,0.676829268,0.323170732,1,1,2676,0,1,0,57,21,10,0,0.0,0.0
6755,0,6,0,0.0,0.0,0.0,0,0,962,272827,1,1,48,27,9,0,0.041666666666666664,0.041666666666666664
3349,0,14,4,0.333333333,0.666666667,0.333333333,1,0,4609,0,1,3,109,17,23,0,0.0,0.0
9859,1,3,0,0.891891892,0.108108108,0.891891892,0,1,6467,37793,0,4,31,22,7,1,0.0,0.0
9993,0,7,0,1.0,0.0,1.0,0,0,8051,0,0,2,47,13,10,0,0.1702127659574468,0.1702127659574468
10947,1,13,0,1.0,0.0,1.0,0,1,3992,5697976,1,0,126,50,18,0,0.18253968253968253,0.18253968253968253
333,0,14,0,1.0,0.0,1.0,0,0,4250,0,1,1,93,22,18,0,0.021505376344086023,0.021505376344086023
2367,0,11,0,1.0,0.0,1.0,0,0,7038,1314,0,5,105,18,16,1,0.08571428571428572,0.08571428571428572
5923,1,2,0,0.826589595,0.173410405,0.826589595,1,0,2901,324756,0,5,25,16,6,1,0.0,0.0
1084,2,10,2,0.545454545,0.454545455,0.545454545,1,1,2300,0,1,2,98,26,14,0,0.25510204081632654,0.25510204081632654
450,0,13,0,1.0,0.0,1.0,0,1,3993,5707171,1,0,124,46,19,1,0.1774193548387097,0.1774193548387097
6248,0,4,0,1.0,0.0,1.0,0,0,1726,167115,1,4,45,15,7,1,0.08888888888888889,0.08888888888888889
9938,0,13,0,1.0,0.0,1.0,0,1,3993,5707171,1,0,128,50,19,1,0.15625,0.15625
4094,0,12,4,0.333333333,0.666666667,0.333333333,1,0,4609,0,1,3,97,17,16,0,0.0,0.0
293,1,4,0,0.838174274,0.161825726,0.838174274,1,1,6769,114612,0,5,41,20,7,0,0.0,0.0
1250,1,13,0,1.0,0.0,1.0,0,0,4003,5816617,1,0,128,50,19,1,0.1875,0.1875
1145,0,9,0,0.0,1.0,0.0,1,0,7764,32,0,5,132,16,13,1,0.045454545454545456,0.045454545454545456
6778,0,19,0,0.0,1.0,0.0,0,0,7087,18105,1,3,167,31,23,1,0.011976047904191617,0.011976047904191617
7129,1,23,1,0.0,0.0,0.0,0,1,12127,1005,0,7,126,13,26,0,0.1111111111111111,0.1111111111111111
10742,2,10,2,0.134663342,0.865336658,0.134663342,1,1,8034,0,1,4,81,22,14,0,0.0,0.0
4983,1,4,0,0.786324786,0.213675214,0.786324786,0,0,9205,690,0,6,41,18,7,0,0.0,0.0
5829,0,5,0,0.666666667,0.333333333,0.666666667,1,0,2305,541454,1,4,50,14,8,0,0.0,0.0
2238,1,3,0,0.975975976,0.024024024,0.975975976,0,0,1801,38436,0,4,27,15,7,1,0.0,0.0
7613,0,10,3,0.181818182,0.818181818,0.181818182,1,1,5615,0,1,5,65,40,13,0,0.046153846153846156,0.046153846153846156
8341,1,7,0,0.120481928,0.879518072,0.120481928,1,1,4255,17883,0,5,61,19,10,1,0.0,0.0
7738,1,13,0,0.0,1.0,0.0,1,0,8018,0,1,4,126,23,18,1,0.07936507936507936,0.07936507936507936
852,0,6,0,0.97826087,0.02173913,0.97826087,1,1,4929,18867,0,5,63,30,9,1,0.0,0.0
10104,1,10,0,0.802197802,0.197802198,0.802197802,1,1,6135,28418,0,5,64,16,13,0,0.0,0.0
6824,1,2,0,0.125,0.875,0.125,1,0,2139,309382,1,7,26,10,5,1,0.038461538461538464,0.038461538461538464
3207,1,7,0,1.0,0.0,1.0,0,0,-1,0,1,0,54,18,11,0,0.0,0.0
4949,0,16,4,0.333333333,0.666666667,0.333333333,1,0,4609,0,1,3,116,21,19,0,0.0,0.0
6750,0,12,0,0.848684211,0.151315789,0.848684211,1,1,9285,121,0,7,85,15,15,1,0.10588235294117647,0.10588235294117647
3651,0,3,0,0.090909091,0.909090909,0.090909091,1,0,1953,4365,1,3,33,14,6,1,0.06060606060606061,0.06060606060606061
6636,0,5,0,0.869499241,0.130500759,0.869499241,0,1,7132,12,0,7,46,16,8,1,0.0,0.0
3999,1,22,1,0.875,0.125,0.875,0,1,3052,0,1,1,160,20,45,0,0.2625,0.2625
1123,0,7,0,0.0,0.0,0.0,0,1,9335,42327,0,5,51,17,11,0,0.11764705882352941,0.11764705882352941
9849,0,3,0,0.951515152,0.048484848,0.951515152,0,1,7140,0,0,5,33,19,7,0,0.0,0.0
5969,0,2,0,0.071428571,0.928571429,0.071428571,1,0,7295,0,1,5,31,22,6,1,0.03225806451612903,0.03225806451612903
11422,1,1,0,0.978417266,0.021582734,0.978417266,0,0,2778,788648,0,2,25,17,5,0,0.0,0.0
7571,2,8,0,0.0,0.0,0.0,0,0,-1,393662,1,2,69,40,11,0,0.0,0.0
10212,1,9,3,0.897727273,0.102272727,0.897727273,0,0,2046,0,1,0,102,15,12,0,0.20588235294117646,0.20588235294117646
